img_name,lon,lat,damage,elevation,near_dist,slope,aspect
-95.639647_29.84065.jpeg,-95.639647,29.84065,1,32.3300018,341.7297363,0.319,flat
-95.639647_29.845543.jpeg,-95.639647,29.845543,1,33.7200012,826.4006958,0.257,S
-95.639655_29.841039000000002.jpeg,-95.639655,29.841039,1,32.4399986,379.6243591,0.533,flat
-95.639655_29.842402000000003.jpeg,-95.639655,29.842402,1,32.7299995,517.9719849,0.635,SE
-95.639657_29.841746.jpeg,-95.639657,29.841746,1,32.6699982,450.4370117,0.42,SE
-95.639679_29.844590999999998.jpeg,-95.639679,29.844591,1,32.9000015,751.1193848,0.323,flat
-95.639684_29.775146999999997.jpeg,-95.639684,29.775147,1,25.7000008,627.7422485,0.856,SE
-95.6396_29.845122999999997.jpeg,-95.6396,29.845123,1,33.5099983,806.8400269,0.68,flat
-95.639708_29.846127000000003.jpeg,-95.639708,29.846127,1,33.6399994,845.6209106,0.054,S
-95.639711_29.771203000000003.jpeg,-95.639711,29.771203,1,24.1399994,210.3490906,0.143,flat
-95.639711_29.774814000000003.jpeg,-95.639711,29.774814,1,24.9799995,594.2999268,0.582,flat
-95.639711_29.819529.jpeg,-95.639711,29.819529,1,30.5,0,0.561,E
-95.639716_29.774115999999996.jpeg,-95.639716,29.774116,1,25.0900002,519.9273682,0.746,flat
-95.639716_29.838659000000003.jpeg,-95.639716,29.838659,1,32.2200012,161.2015533,0.639,flat
-95.63972199999999_29.770437.jpeg,-95.639722,29.770437,1,24.5,131.4455872,0.309,N
-95.63972700000001_29.843349.jpeg,-95.639727,29.843349,1,33.2099991,619.6814575,0.851,flat
-95.639732_29.772087.jpeg,-95.639732,29.772087,1,24.25,304.2194824,0.991,flat
-95.639732_29.837837.jpeg,-95.639732,29.837837,1,31.9099998,70.0739136,0.152,flat
-95.639739_29.844065000000004.jpeg,-95.639739,29.844065,1,33.1399994,696.1693726,0.524,flat
-95.63973_29.770743.jpeg,-95.63973,29.770743,1,24.6299992,163.1229706,0.476,N
-95.63974_29.838953999999998.jpeg,-95.63974,29.838954,1,32.0999985,193.942337,0.37,flat
-95.63975400000001_29.773175.jpeg,-95.639754,29.773175,1,24.6399994,419.8729858,0.258,S
-95.63975500000001_29.84275.jpeg,-95.639755,29.84275,1,33.2200012,557.5496826,0.195,flat
-95.63975699999999_29.840427000000002.jpeg,-95.639757,29.840427,1,32.4900017,326.8506775,0.172,flat
-95.639762_29.845296.jpeg,-95.639762,29.845296,1,33.5900002,829.0101929,0.342,S
-95.63977299999999_29.767851.jpeg,-95.639773,29.767851,1,25.8799992,117.7837906,0.683,NE
-95.63977_29.771542999999998.jpeg,-95.63977,29.771543,1,23.9300003,247.9733429,0.733,flat
-95.639781_29.772863.jpeg,-95.639781,29.772863,1,24.6299992,387.536377,0.611,S
-95.639791_29.841371000000002.jpeg,-95.639791,29.841371,1,32.7700005,418.3430176,0.337,SE
-95.639797_29.84233.jpeg,-95.639797,29.84233,1,32.8699989,515.4347534,0.545,SE
-95.6397_29.772393.jpeg,-95.6397,29.772393,1,24.5100002,335.5410767,0.244,flat
-95.63980500000001_29.838148999999998.jpeg,-95.639805,29.838149,1,31.7800007,104.7619934,0.209,flat
-95.639818_29.775159000000002.jpeg,-95.639818,29.775159,1,25.7700005,633.7011108,0.758,SE
-95.639848_29.846195.jpeg,-95.639848,29.846195,1,33.7299995,860.5941162,0.425,S
-95.63985_29.837388.jpeg,-95.63985,29.837388,1,31.8400002,20.4347172,0.374,SE
-95.639861_29.774721000000003.jpeg,-95.639861,29.774721,1,25.2600002,588.4120483,0.127,flat
-95.639861_29.839426.jpeg,-95.639861,29.839426,1,32.2000008,246.4324951,0.636,flat
-95.63986700000001_29.769864000000002.jpeg,-95.639867,29.769864,1,24.7800007,78.0147781,1.008,N
-95.63986899999999_29.773697.jpeg,-95.639869,29.773697,1,24.7099991,478.6064148,0.739,S
-95.639872_29.839509999999997.jpeg,-95.639872,29.83951,1,32.3899994,255.7605896,0.686,flat
-95.639875_29.843467999999998.jpeg,-95.639875,29.843468,1,33.2099991,636.6238403,0.851,flat
-95.639875_29.844724.jpeg,-95.639875,29.844724,1,32.7799988,770.1329346,0.253,flat
-95.639883_29.839645.jpeg,-95.639883,29.839645,1,32.3899994,269.653656,0.686,flat
-95.639884_29.844209999999997.jpeg,-95.639884,29.84421,1,33.2099991,715.4730225,0.241,flat
-95.639895_29.838612.jpeg,-95.639895,29.838612,1,32.1399994,156.2147369,0.444,flat
-95.639905_29.842614.jpeg,-95.639905,29.842614,1,33.2200012,548.555481,0.195,flat
-95.639915_29.774110999999998.jpeg,-95.639915,29.774111,1,25.2000008,524.1062012,0.285,flat
-95.639927_29.842144.jpeg,-95.639927,29.842144,1,32.7099991,501.3435669,0.62,SE
-95.639928_29.772351.jpeg,-95.639928,29.772351,1,24.5599995,337.919281,0.263,flat
-95.639931_29.774444.jpeg,-95.639931,29.774444,1,25.0799999,560.2786865,0.064,flat
-95.63993599999999_29.837821.jpeg,-95.639936,29.837821,1,31.9099998,68.5557098,0.152,flat
-95.63993599999999_29.841203999999998.jpeg,-95.639936,29.841204,1,32.7700005,408.8213806,0.337,SE
-95.639942_29.860652.jpeg,-95.639942,29.860652,1,32.9000015,1002.690979,2.944,flat
-95.63995200000001_29.770336.jpeg,-95.639952,29.770336,1,24.5200005,129.550354,0.345,N
-95.63995200000001_29.771143.jpeg,-95.639952,29.771143,1,24.2800007,212.3161774,0.108,flat
-95.63995200000001_29.845375.jpeg,-95.639952,29.845375,1,33.5900002,841.8686523,0.342,S
-95.639955_29.860777000000002.jpeg,-95.639955,29.860777,1,32.9000015,1009.899292,2.944,flat
-95.639958_29.843558.jpeg,-95.639958,29.843558,1,33.2099991,648.6313477,0.851,flat
-95.63996800000001_29.767834000000004.jpeg,-95.639968,29.767834,1,25.8799992,115.2689972,0.683,flat
-95.63996800000001_29.772027.jpeg,-95.639968,29.772027,1,24.25,304.9378052,0.991,flat
-95.639971_29.770665.jpeg,-95.639971,29.770665,1,24.6299992,163.9920197,0.476,N
-95.639977_29.838154.jpeg,-95.639977,29.838154,1,31.7800007,105.531929,0.209,flat
-95.639979_29.841040999999997.jpeg,-95.639979,29.841041,1,32.6399994,395.4829102,0.195,SE
-95.639985_29.845722.jpeg,-95.639985,29.845722,1,33.6100006,862.1027832,0.465,S
-95.639993_29.773112.jpeg,-95.639993,29.773112,1,24.6399994,420.1292725,0.258,S
-95.639995_29.857919.jpeg,-95.639995,29.857919,1,33.2799988,918.1507568,2.6960001,flat
-95.639995_29.859845.jpeg,-95.639995,29.859845,1,32.7700005,972.0780029,1.756,flat
-95.63999_29.839831.jpeg,-95.63999,29.839831,1,32.5499992,291.271698,0.375,flat
-95.640006_29.774802.jpeg,-95.640006,29.774802,1,25.2099991,600.5487061,0.656,S
-95.640006_29.842509000000003.jpeg,-95.640006,29.842509,1,32.8899994,541.4995117,0.348,flat
-95.640011_29.844377.jpeg,-95.640011,29.844377,1,33.4700012,736.718689,0.493,flat
-95.640017_29.840441.jpeg,-95.640017,29.840441,1,32.5999985,343.1459351,0.489,flat
-95.640017_29.859246999999996.jpeg,-95.640017,29.859247,1,33.6699982,952.6069946,0.642,N
-95.640029_29.859453000000002.jpeg,-95.640029,29.859453,1,33.0800018,960.6375122,0.419,N
-95.64003100000001_29.858464.jpeg,-95.640031,29.858464,1,33.7299995,932.2493286,0.405,flat
-95.640036_29.859042.jpeg,-95.640036,29.859042,1,33.6800003,947.9769897,0.541,W
-95.640038_29.840013.jpeg,-95.640038,29.840013,1,32.3499985,308.7816467,0.532,flat
-95.640038_29.840618.jpeg,-95.640038,29.840618,1,32.3899994,359.9448853,0.443,flat
-95.64004200000001_29.772834999999997.jpeg,-95.640042,29.772835,1,24.7700005,392.3745117,0.217,SW
-95.64004399999999_29.771463.jpeg,-95.640044,29.771463,1,23.8199997,248.5201263,0.623,flat
-95.64004399999999_29.840194.jpeg,-95.640044,29.840194,1,32.3499985,323.8645935,0.532,flat
-95.640046_29.844831.jpeg,-95.640046,29.844831,1,33.4599991,785.9810181,0.601,flat
-95.640052_29.858753999999998.jpeg,-95.640052,29.858754,1,33.9399986,941.362915,0.471,N
-95.640062_29.843133.jpeg,-95.640062,29.843133,1,33.2400017,607.6914062,0.633,flat
-95.64007600000001_29.819228999999996.jpeg,-95.640076,29.819229,1,30.5699997,0,0.14,E
-95.640077_29.841997999999997.jpeg,-95.640077,29.841998,1,32.8499985,492.8746033,0.453,SE
-95.640078_29.840821999999996.jpeg,-95.640078,29.840822,1,32.3899994,380.5334778,0.443,flat
-95.64007_29.837365000000002.jpeg,-95.64007,29.837365,1,31.9899998,19.7799511,0.273,SE
-95.640089_29.774479.jpeg,-95.640089,29.774479,1,24.8700008,567.8678589,0.112,flat
-95.640119_29.836411.jpeg,-95.640119,29.836411,1,31.8999996,8.5362329,0.177,SE
-95.640129_29.775177000000003.jpeg,-95.640129,29.775177,1,25.7700005,643.7801514,0.654,S
-95.640132_29.773809000000004.jpeg,-95.640132,29.773809,1,24.9300003,497.8004456,0.466,S
-95.640135_29.844511999999998.jpeg,-95.640135,29.844512,1,33.4799995,754.5460205,0.272,flat
-95.64014300000001_29.767843.jpeg,-95.640143,29.767843,1,26.0200005,111.1776199,0.615,flat
-95.64014499999999_29.769757000000002.jpeg,-95.640145,29.769757,1,24.5499992,77.6729431,0.284,N
-95.64014499999999_29.845473.jpeg,-95.640145,29.845473,1,33.7200012,857.1271362,0.771,S
-95.640151_29.838675.jpeg,-95.640151,29.838675,1,32.1899986,164.1016388,0.292,flat
-95.640156_29.772307.jpeg,-95.640156,29.772307,1,24.4599991,340.0881958,0.085,flat
-95.640167_29.770260999999998.jpeg,-95.640167,29.770261,1,24.3899994,129.9417114,0.163,N
-95.640175_29.774827000000002.jpeg,-95.640175,29.774827,1,25.2099991,607.2954712,0.656,S
-95.640178_29.84327.jpeg,-95.640178,29.84327,1,33.2400017,625.9119263,0.633,flat
-95.640183_29.842339000000003.jpeg,-95.640183,29.842339,1,33.2200012,531.3600464,0.101,flat
-95.64019499999999_29.837775.jpeg,-95.640195,29.837775,1,31.6299992,66.6459961,0.174,flat
-95.640199_29.774144.jpeg,-95.640199,29.774144,1,25.1599998,535.1720581,0.333,flat
-95.64020699999999_29.838959000000003.jpeg,-95.640207,29.838959,1,32.1300011,195.9861298,0.312,flat
-95.640209_29.841834999999996.jpeg,-95.640209,29.841835,1,32.8300018,482.7431946,0.556,SE
-95.640211_29.8438.jpeg,-95.640211,29.8438,1,33.1399994,682.0379639,0.629,flat
-95.640227_29.771957.jpeg,-95.640227,29.771957,1,24.2099991,305.9372253,0.837,flat
-95.640233_29.772748999999997.jpeg,-95.640233,29.772749,1,24.2000008,389.0067444,0.349,flat
-95.640233_29.846303999999996.jpeg,-95.640233,29.846304,1,33.8600006,899.6523438,0.559,S
-95.640237_29.773068.jpeg,-95.640237,29.773068,1,24.4400005,422.7745056,0.173,SW
-95.640245_29.838065000000004.jpeg,-95.640245,29.838065,1,31.7199993,98.8939819,0.094,flat
-95.640284_29.771431.jpeg,-95.640284,29.771431,1,23.7000008,254.0695648,0.366,flat
-95.64029599999999_29.843390999999997.jpeg,-95.640296,29.843391,1,33.2000008,642.5960693,0.598,flat
-95.64029599999999_29.858831.jpeg,-95.640296,29.858831,1,33.7999992,966.3061523,0.105,N
-95.640304_29.841681.jpeg,-95.640304,29.841681,1,32.8699989,472.4500427,0.122,SE
-95.640309_29.767847999999997.jpeg,-95.640309,29.767848,1,25.75,109.4599075,0.776,NW
-95.64031700000001_29.768296999999997.jpeg,-95.640317,29.768297,1,25.3999996,59.7207336,0.849,N
-95.64031700000001_29.844659000000004.jpeg,-95.640317,29.844659,1,33.4900017,775.4377441,0.474,flat
-95.64031800000001_29.837293.jpeg,-95.640318,29.837293,1,31.9099998,33.5958519,0.155,flat
-95.64031_29.858502.jpeg,-95.64031,29.858502,1,33.6899986,959.5091553,0.459,flat
-95.640323_29.773582.jpeg,-95.640323,29.773582,1,24.7000008,479.558075,0.538,SW
-95.640323_29.84501.jpeg,-95.640323,29.84501,1,33.4099998,812.6787109,0.41,flat
-95.640325_29.842225.jpeg,-95.640325,29.842225,1,32.8300018,526.1801758,0.213,flat
-95.640328_29.818229.jpeg,-95.640328,29.818229,1,30.8600006,0,0.135,SE
-95.640333_29.836239000000003.jpeg,-95.640333,29.836239,1,31.6399994,28.2761173,0.096,SE
-95.640345_29.838585.jpeg,-95.640345,29.838585,1,31.8700008,157.2165222,0.493,flat
-95.640348_29.774390000000004.jpeg,-95.640348,29.77439,1,25.2000008,565.5328369,0.116,flat
-95.64035600000001_29.860125.jpeg,-95.640356,29.860125,1,33.2200012,1015.855286,2.3699999,flat
-95.640357_29.843992999999998.jpeg,-95.640357,29.843993,1,33.2299995,706.989502,0.449,flat
-95.640363_29.859112.jpeg,-95.640363,29.859112,1,33.7799988,980.5078735,0.459,N
-95.640384_29.839373.jpeg,-95.640384,29.839373,1,32.2700005,243.7820282,0.637,flat
-95.640392_29.859440000000003.jpeg,-95.640392,29.85944,1,33.4700012,993.578186,0.738,NW
-95.640406_29.769766999999998.jpeg,-95.640406,29.769767,1,24.3199997,81.5023651,0.137,N
-95.640408_29.837813.jpeg,-95.640408,29.837813,1,31.9300003,79.0513916,0.06,flat
-95.640408_29.845531.jpeg,-95.640408,29.845531,1,33.5499992,870.3220825,0.599,E
-95.640414_29.772261999999998.jpeg,-95.640414,29.772262,1,24.1900005,344.0796204,0.153,flat
-95.640424_29.841496999999997.jpeg,-95.640424,29.841497,1,32.7299995,461.2644958,0.58,SE
-95.640427_29.771215.jpeg,-95.640427,29.771215,1,24.0499992,237.1787262,0.447,flat
-95.640427_29.771913.jpeg,-95.640427,29.771913,1,23.8400002,308.7647095,0.535,flat
-95.640435_29.838918.jpeg,-95.640435,29.838918,1,32.1699982,195.1546631,0.28,flat
-95.640435_29.842074.jpeg,-95.640435,29.842074,1,33,516.5221558,0.318,flat
-95.64044100000001_29.772698.jpeg,-95.640441,29.772698,1,24.4099998,390.098999,0.503,flat
-95.640446_29.843512.jpeg,-95.640446,29.843512,1,33.2000008,660.5158691,0.598,flat
-95.640449_29.958276.jpeg,-95.640449,29.958276,1,41.4500008,1260.270996,0.553,NW
-95.64045_29.955884.jpeg,-95.64045,29.955884,1,39.8400002,1066.765869,0.9,flat
-95.640462_29.770279.jpeg,-95.640462,29.770279,1,24.5300007,138.456665,0.106,N
-95.64047099999999_29.773009000000002.jpeg,-95.640471,29.773009,1,24.8099995,423.5859985,0.185,SW
-95.64048100000001_29.773503.jpeg,-95.640481,29.773503,1,24.7000008,475.9433289,0.538,SW
-95.640487_29.771063.jpeg,-95.640487,29.771063,1,24.2199993,223.802063,0.255,flat
-95.640489_29.770640000000004.jpeg,-95.640489,29.77064,1,24.3700008,177.743515,0.253,N
-95.640489_29.838091.jpeg,-95.640489,29.838091,1,31.8600006,109.8891449,0.108,flat
-95.640491_29.767815999999996.jpeg,-95.640491,29.767816,1,25.75,112.2623596,0.776,NW
-95.640505_29.774520000000003.jpeg,-95.640505,29.77452,1,25.2399998,583.9321899,0.253,flat
-95.640508_29.774695.jpeg,-95.640508,29.774695,1,25.2399998,602.4807129,0.253,flat
-95.640512_29.774896999999996.jpeg,-95.640512,29.774897,1,25.3799992,623.9157104,0.601,S
-95.64052099999999_29.841264000000002.jpeg,-95.640521,29.841264,1,32.5499992,445.3197937,0.555,SE
-95.640524_29.839722.jpeg,-95.640524,29.839722,1,32.1300011,284.2264099,0.694,flat
-95.640526_29.844098.jpeg,-95.640526,29.844098,1,33.2299995,723.6795044,0.449,flat
-95.640534_29.841946000000004.jpeg,-95.640534,29.841946,1,33,509.0853577,0.318,flat
-95.640548_29.955865999999997.jpeg,-95.640548,29.955866,1,39.8400002,1060.197022,0.9,flat
-95.640553_29.839961.jpeg,-95.640553,29.839961,1,32.0299988,310.802948,0.352,flat
-95.640559_29.842944.jpeg,-95.640559,29.842944,1,33.3300018,607.5813599,0.362,flat
-95.640567_29.773825.jpeg,-95.640567,29.773825,1,24.7600002,512.475769,0.287,S
-95.640571_29.77063.jpeg,-95.640571,29.77063,1,24.5400009,175.4714966,0.251,N
-95.640575_29.843656.jpeg,-95.640575,29.843656,1,33.3400002,680.0786743,0.589,flat
-95.640579_29.771433000000002.jpeg,-95.640579,29.771433,1,23.7900009,263.2980652,0.237,flat
-95.640579_29.774152.jpeg,-95.640579,29.774152,1,25.0699997,547.3255615,0.303,flat
-95.640596_29.841036.jpeg,-95.640596,29.841036,1,32.5099983,429.2153625,0.613,SW
-95.6405_29.839543.jpeg,-95.6405,29.839543,1,32.1300011,264.2902222,0.694,flat
-95.64060699999999_29.844726.jpeg,-95.640607,29.844726,1,33.7700005,791.6252441,0.079,flat
-95.640615_29.768323.jpeg,-95.640615,29.768323,1,25.0400009,56.9457436,1.1109999,NW
-95.640623_29.773471.jpeg,-95.640623,29.773471,1,24.6900005,476.829834,0.618,S
-95.640624_29.840622999999997.jpeg,-95.640624,29.840623,1,32.4700012,384.3262329,0.75,flat
-95.640628_29.860073.jpeg,-95.640628,29.860073,1,33.1699982,1038.255737,2.8970001,flat
-95.640631_29.838577.jpeg,-95.640631,29.838577,1,32.1199989,164.703598,0.368,flat
-95.64063399999999_29.840869.jpeg,-95.640634,29.840869,1,32.5099983,411.4223938,0.613,SW
-95.64063900000001_29.840291999999998.jpeg,-95.640639,29.840292,1,32.4099998,348.4048157,0.736,flat
-95.64064499999999_29.840111.jpeg,-95.640645,29.840111,1,32.4700012,328.7959595,0.615,flat
-95.64065_29.841784999999998.jpeg,-95.64065,29.841785,1,32.7799988,499.9535522,0.514,flat
-95.640664_29.858833.jpeg,-95.640664,29.858833,1,33.8400002,1000.921204,0.212,N
-95.640671_29.770193.jpeg,-95.640671,29.770193,1,24.5,126.0939865,0.277,N
-95.640677_29.767843.jpeg,-95.640677,29.767843,1,25.3799992,110.4797668,1.278,NW
-95.640677_29.772251.jpeg,-95.640677,29.772251,1,24.1399994,350.5109558,0.239,flat
-95.640677_29.838849.jpeg,-95.640677,29.838849,1,32.3800011,194.4440002,0.254,flat
-95.640682_29.771932.jpeg,-95.640682,29.771932,1,23.9899998,315.980072,0.482,flat
-95.640693_29.77269.jpeg,-95.640693,29.77269,1,24.5200005,397.0894775,0.599,flat
-95.640698_29.773045.jpeg,-95.640698,29.773045,1,24.75,434.8930969,0.441,flat
-95.640698_29.843065000000003.jpeg,-95.640698,29.843065,1,32.7700005,625.5545654,0.432,flat
-95.640703_29.841595.jpeg,-95.640703,29.841595,1,33.0999985,485.4106445,0.332,flat
-95.640703_29.843823999999998.jpeg,-95.640703,29.843824,1,33.3400002,702.0845337,0.589,flat
-95.640722_29.771094.jpeg,-95.640722,29.771094,1,24.1700001,224.0021515,0.262,flat
-95.640733_29.774958.jpeg,-95.640733,29.774958,1,25.4300003,613.1257935,0.801,S
-95.64073_29.858559000000003.jpeg,-95.64073,29.858559,1,33.8100014,1000.544556,0.426,flat
-95.640741_29.774732.jpeg,-95.640741,29.774732,1,25.4300003,610.7616577,0.801,flat
-95.640762_29.770653999999997.jpeg,-95.640762,29.770654,1,24.5400009,175.2050476,0.251,N
-95.640762_29.84142.jpeg,-95.640762,29.84142,1,33.0999985,473.0931091,0.332,W
-95.640764_29.773467999999998.jpeg,-95.640764,29.773468,1,24.6900005,479.4133606,0.618,S
-95.64076800000001_29.859056.jpeg,-95.640768,29.859056,1,33.4199982,1016.678894,0.397,N
-95.640773_29.955959000000004.jpeg,-95.640773,29.955959,1,39.9599991,1058.253662,0.453,flat
-95.640778_29.839277000000003.jpeg,-95.640778,29.839277,1,32.5,242.4795685,0.318,flat
-95.640784_29.839421999999995.jpeg,-95.640784,29.839422,1,32.5,257.9595337,0.318,flat
-95.640785_29.843936.jpeg,-95.640785,29.843936,1,33.4000015,716.6370239,0.129,flat
-95.640789_29.836427.jpeg,-95.640789,29.836427,1,31.9300003,64.6259537,0.364,flat
-95.64079699999999_29.774134000000004.jpeg,-95.640797,29.774134,1,25.0699997,551.0175781,0.303,flat
-95.640805_29.774493.jpeg,-95.640805,29.774493,1,25.1599998,589.8108521,0.703,flat
-95.640805_29.845043.jpeg,-95.640805,29.845043,1,33.7099991,831.2233276,0.387,SE
-95.640811_29.839703999999998.jpeg,-95.640811,29.839704,1,32.5499992,288.6639099,0.127,flat
-95.64081800000001_29.771433000000002.jpeg,-95.640818,29.771433,1,23.7900009,259.1382446,0.237,flat
-95.640819_29.768351000000003.jpeg,-95.640819,29.768351,1,24.6200008,57.0691261,1.7130001,N
-95.640821_29.770602.jpeg,-95.640821,29.770602,1,24.5400009,168.6157227,0.251,N
-95.640824_29.859372999999998.jpeg,-95.640824,29.859373,1,33.1500015,1031.331665,0.507,NE
-95.64083199999999_29.773804.jpeg,-95.640832,29.773804,1,24.7600002,514.5126953,0.287,S
-95.64083199999999_29.837279.jpeg,-95.640832,29.837279,1,31.8400002,82.1877594,0.305,flat
-95.640837_29.843234999999996.jpeg,-95.640837,29.843235,1,33.2000008,648.4309692,0.48,flat
-95.640844_29.859923.jpeg,-95.640844,29.859923,1,32.9599991,1052.083008,0.073,flat
-95.64087099999999_29.844303000000004.jpeg,-95.640871,29.844303,1,33.3400002,757.3037109,0.476,flat
-95.64088199999999_29.770159999999997.jpeg,-95.640882,29.77016,1,24.3799992,119.2814713,0.176,N
-95.64089399999999_29.773473.jpeg,-95.640894,29.773473,1,24.5200005,477.3591614,0.696,S
-95.640897_29.837621000000002.jpeg,-95.640897,29.837621,1,32.2700005,99.5309753,0.332,flat
-95.640899_29.841057.jpeg,-95.640899,29.841057,1,32.9099998,436.4879761,0.582,SW
-95.640907_29.772691.jpeg,-95.640907,29.772691,1,24.6599998,392.259552,0.618,flat
-95.640907_29.840035999999998.jpeg,-95.640907,29.840036,1,32.7000008,326.6144104,0.31,flat
-95.640909_29.771904.jpeg,-95.640909,29.771904,1,23.9500008,307.4964905,0.414,flat
-95.640912_29.771179999999998.jpeg,-95.640912,29.77118,1,24.1299992,229.8435516,0.257,flat
-95.640913_29.772215999999997.jpeg,-95.640913,29.772216,1,24.2299995,340.8445129,0.228,flat
-95.640918_29.844656.jpeg,-95.640918,29.844656,1,33.4900017,795.1932983,0.625,flat
-95.640934_29.840165999999996.jpeg,-95.640934,29.840166,1,32.7000008,341.1999817,0.31,flat
-95.640937_29.773007.jpeg,-95.640937,29.773007,1,24.8799992,425.9367676,0.569,flat
-95.640941_29.76969.jpeg,-95.640941,29.76969,1,24.3199997,66.9104767,1.0779999,W
-95.64094200000001_29.840465999999996.jpeg,-95.640942,29.840466,1,32.6899986,373.5439148,0.287,flat
-95.640945_29.840747999999998.jpeg,-95.640945,29.840748,1,32.8699989,403.9855652,0.382,flat
-95.640953_29.840593.jpeg,-95.640953,29.840593,1,32.8699989,387.4605103,0.382,flat
-95.640956_29.770225.jpeg,-95.640956,29.770225,1,24.3799992,125.1641922,0.176,N
-95.640956_29.837877000000002.jpeg,-95.640956,29.837877,1,32.3199997,119.9426804,0.551,flat
-95.640956_29.840925.jpeg,-95.640956,29.840925,1,32.9099998,423.3480835,0.582,SW
-95.640984_29.838246999999996.jpeg,-95.640984,29.838247,1,32.0900002,150.7502441,0.538,flat
-95.64098800000001_29.771094.jpeg,-95.640988,29.771094,1,24.1399994,218.805542,0.216,flat
-95.641009_29.843312.jpeg,-95.641009,29.843312,1,33.2000008,663.6425171,0.48,flat
-95.641015_29.842228000000002.jpeg,-95.641015,29.842228,1,33.0400009,560.3922729,0.349,flat
-95.64103100000001_29.860135999999997.jpeg,-95.641031,29.860136,1,33.2799988,1077.165894,2.527,flat
-95.641039_29.770675.jpeg,-95.641039,29.770675,1,24.3500004,172.5202484,0.325,N
-95.641044_29.816053999999998.jpeg,-95.641044,29.816054,1,30.8799992,0,0.796,flat
-95.641052_29.859652.jpeg,-95.641052,29.859652,1,33.4700012,1061.499878,0.606,NE
-95.641063_29.770349.jpeg,-95.641063,29.770349,1,24.3999996,136.615921,0.083,W
-95.641063_29.815548.jpeg,-95.641063,29.815548,1,30.3199997,0,1.478,flat
-95.64108399999999_29.838394.jpeg,-95.641084,29.838394,1,32,169.4910431,0.267,flat
-95.641087_29.843472.jpeg,-95.641087,29.843472,1,32.9900017,682.8581543,0.455,flat
-95.64109499999999_29.770549.jpeg,-95.641095,29.770549,1,24.3999996,157.7560425,0.083,N
-95.641103_29.836946.jpeg,-95.641103,29.836946,1,32.0999985,106.4398422,0.247,flat
-95.64110699999999_29.7714.jpeg,-95.641107,29.7714,1,23.8299999,248.5413361,0.235,flat
-95.64111899999999_29.836534000000004.jpeg,-95.641119,29.836534,1,31.6900005,76.0739212,0.433,flat
-95.641122_29.842096999999995.jpeg,-95.641122,29.842097,1,33.0699997,553.8001709,0.414,flat
-95.641149_29.837444.jpeg,-95.641149,29.837444,1,31.7700005,115.5483627,0.44,flat
-95.641162_29.77304.jpeg,-95.641162,29.77304,1,24.8600006,425.0236511,0.543,flat
-95.641165_29.772656.jpeg,-95.641165,29.772656,1,24.5499992,383.2982178,0.605,flat
-95.641165_29.837226.jpeg,-95.641165,29.837226,1,31.7700005,113.93396,0.44,flat
-95.641181_29.772804999999998.jpeg,-95.641181,29.772805,1,24.8600006,399.1456299,0.543,flat
-95.641183_29.837521000000002.jpeg,-95.641183,29.837521,1,32.1500015,120.9629974,0.663,flat
-95.641186_29.858534999999996.jpeg,-95.641186,29.858535,1,34.0900002,1043.227539,0.359,NE
-95.64119699999999_29.771903000000002.jpeg,-95.641197,29.771903,1,23.8700008,300.9550781,0.33,flat
-95.641198_29.841879.jpeg,-95.641198,29.841879,1,33.0800018,531.6968384,0.85,flat
-95.641205_29.836384999999996.jpeg,-95.641205,29.836385,1,31.9099998,59.4435081,0.2,flat
-95.641214_29.843642.jpeg,-95.641214,29.843642,1,33.3600006,705.2574463,0.736,flat
-95.641225_29.837673.jpeg,-95.641225,29.837673,1,32.1500015,130.6292572,0.663,flat
-95.64122900000001_29.775177000000003.jpeg,-95.641229,29.775177,1,25.8299999,566.7810669,0.77,SE
-95.64123599999999_29.771119.jpeg,-95.641236,29.771119,1,24.25,215.2469788,0.1,flat
-95.641245_29.837774.jpeg,-95.641245,29.837774,1,32.1500015,137.2074127,0.663,flat
-95.641267_29.837956.jpeg,-95.641267,29.837956,1,32.2900009,149.3820953,0.616,flat
-95.64126800000001_29.860318.jpeg,-95.641268,29.860318,1,31.4799995,1105.744751,3.3759999,NE
-95.641269_29.774726.jpeg,-95.641269,29.774726,1,24.9599991,559.7424927,0.615,flat
-95.641277_29.841720000000002.jpeg,-95.641277,29.84172,1,33.0800018,516.3040771,0.85,flat
-95.64129399999999_29.858857.jpeg,-95.641294,29.858857,1,33.7700005,1060.831543,0.454,NE
-95.641299_29.770669.jpeg,-95.641299,29.770669,1,24.2299995,165.4412689,0.385,W
-95.6412_29.769764000000002.jpeg,-95.6412,29.769764,1,24.6100006,70.4037552,0.455,N
-95.641326_29.768386.jpeg,-95.641326,29.768386,1,24.2099991,61.4180565,0.197,W
-95.641334_29.841546.jpeg,-95.641334,29.841546,1,32.8400002,499.0125122,0.803,SE
-95.641336_29.842546000000002.jpeg,-95.641336,29.842546,1,33.1899986,606.7939453,0.287,flat
-95.64134200000001_29.842385999999998.jpeg,-95.641342,29.842386,1,33.1300011,589.6069946,0.095,flat
-95.64134200000001_29.843833.jpeg,-95.641342,29.843833,1,33.3600006,729.7655029,0.736,flat
-95.641347_29.773876.jpeg,-95.641347,29.773876,1,24.7199993,512.678772,0.177,flat
-95.64135_29.838133000000003.jpeg,-95.64135,29.838133,1,32.4399986,167.4317322,0.189,flat
